date,precipitation_sum,temperature_2m_max,temperature_2m_min,temperature_2m_mean,relative_humidity_2m_mean,wind_speed_10m_max,surface_pressure_mean,pluie_cumul_3j,pluie_cumul_7j,pluie_cumul_15j,humidite_moyenne_7j,amplitude_thermique,risque_proxy_pluviometrique,inondation_reelle
2015-07-13,0.0,27.4,23.1,24.9,82,14.5,1011.0,1.0999999999999823,3.7999999999999927,8.6,83.0,4.299999999999997,0,0
2015-07-14,0.0,26.7,22.7,24.2,84,18.7,1011.1,0.09999999999998224,3.399999999999993,8.5,83.14285714285714,4.0,0,0
2015-07-15,0.1,27.4,22.6,24.6,80,16.7,1010.8,0.09999999999998224,3.2999999999999927,6.8,82.85714285714286,4.799999999999997,0,0
2015-07-16,0.0,26.6,22.6,24.3,82,17.1,1011.6,0.09999999999998224,2.899999999999993,5.8,83.14285714285714,4.0,0,0
2015-07-17,0.0,26.8,22.3,24.3,82,14.7,1011.4,0.09999999999998224,1.1999999999999926,4.6,82.71428571428571,4.5,0,0
2015-07-18,0.0,27.2,22.7,24.3,81,16.4,1011.8,0.0,0.19999999999999268,4.3,82.14285714285714,4.5,0,0
2015-07-19,0.0,27.4,21.9,24.0,82,17.6,1011.6,0.0,0.09999999999999268,4.3,81.85714285714286,5.5,0,0
2015-07-20,0.0,27.1,21.7,23.9,81,17.2,1011.6,0.0,0.09999999999999268,3.9,81.71428571428571,5.400000000000002,0,0
2015-07-21,0.0,26.9,22.3,24.0,80,16.4,1012.8,0.0,0.09999999999999268,3.9,81.14285714285714,4.599999999999998,0,0
2015-07-22,0.0,27.1,21.7,23.9,81,18.1,1012.6,0.0,0.0,3.5,81.28571428571429,5.400000000000002,0,0
2015-07-23,0.0,26.2,22.6,24.0,79,17.9,1012.3,0.0,0.0,3.3,80.85714285714286,3.599999999999998,0,0
2015-07-24,0.0,28.2,22.5,24.5,77,18.2,1012.0,0.0,0.0,2.9,80.14285714285714,5.699999999999999,0,0
2015-07-25,0.0,27.2,22.4,24.4,77,15.6,1011.7,0.0,0.0,1.2,79.57142857142857,4.800000000000001,0,0
2015-07-26,0.0,27.1,22.4,24.2,76,18.2,1011.9,0.0,0.0,0.2,78.71428571428571,4.700000000000003,0,0
2015-07-27,0.2,25.9,22.2,23.6,77,16.5,1012.1,0.19999999999998225,0.19999999999999268,0.30000000000000004,78.14285714285714,3.6999999999999993,0,0
2015-07-28,0.0,26.1,21.9,23.7,79,15.6,1012.5,0.19999999999998225,0.19999999999999268,0.30000000000000004,78.0,4.200000000000003,0,0
2015-07-29,1.0,25.1,22.1,23.3,80,17.3,1013.3,1.1999999999999822,1.1999999999999926,1.3,77.85714285714286,3.0,0,0
2015-07-30,0.2,26.0,21.8,23.5,80,16.6,1013.0,1.1999999999999822,1.3999999999999926,1.4,78.0,4.199999999999999,0,0
2015-07-31,0.0,27.3,21.3,23.7,79,15.0,1012.2,1.1999999999999822,1.3999999999999926,1.4,78.28571428571429,6.0,0,0
2015-08-01,0.0,27.3,21.2,23.8,80,14.9,1011.6,0.19999999999998225,1.3999999999999926,1.4,78.71428571428571,6.100000000000001,0,0
2015-08-02,0.2,29.2,21.9,24.5,77,16.8,1011.3,0.19999999999998225,1.5999999999999925,1.6,78.85714285714286,7.300000000000001,0,0
2015-08-03,0.0,26.7,22.1,24.1,82,19.1,1012.0,0.19999999999998225,1.3999999999999928,1.6,79.57142857142857,4.599999999999998,0,0
2015-08-04,0.0,27.9,22.3,24.3,79,16.1,1011.6,0.19999999999998225,1.3999999999999928,1.6,79.57142857142857,5.599999999999998,0,0
2015-08-05,0.0,27.9,22.0,24.3,82,14.6,1011.2,0.0,0.3999999999999927,1.6,79.85714285714286,5.899999999999999,0,0
2015-08-06,0.0,27.8,22.5,24.6,80,14.9,1010.7,0.0,0.19999999999999268,1.6,79.85714285714286,5.300000000000001,0,0
2015-08-07,0.0,27.5,22.4,24.3,80,16.4,1010.7,0.0,0.19999999999999268,1.6,80.0,5.100000000000001,0,0
2015-08-08,0.0,28.3,21.9,24.6,80,16.4,1010.7,0.0,0.19999999999999268,1.6,80.0,6.400000000000002,0,0
2015-08-09,0.0,27.7,22.4,24.4,82,18.7,1011.0,0.0,0.0,1.6,80.71428571428571,5.300000000000001,0,0
2015-08-10,0.0,27.5,22.5,24.4,80,14.7,1010.3,0.0,0.0,1.6,80.42857142857143,5.0,0,0
2015-08-11,0.2,26.8,22.7,24.2,81,18.1,1011.2,0.19999999999998225,0.19999999999999268,1.6,80.71428571428571,4.100000000000001,0,0
2015-08-12,0.0,27.4,22.3,24.4,81,14.5,1012.5,0.19999999999998225,0.19999999999999268,1.6,80.57142857142857,5.099999999999998,0,0
2015-08-13,0.4,27.3,22.3,24.3,82,18.0,1012.2,0.5999999999999823,0.5999999999999928,1.0,80.85714285714286,5.0,0,0
2015-08-14,0.0,28.4,22.4,24.7,79,17.9,1011.5,0.39999999999998226,0.5999999999999928,0.8,80.71428571428571,6.0,0,0
2015-08-15,0.0,27.7,22.2,24.6,81,14.5,1011.5,0.39999999999998226,0.5999999999999928,0.8,80.85714285714286,5.5,0,0
2015-08-16,0.1,26.6,23.3,24.3,84,18.5,1012.4,0.09999999999998224,0.6999999999999927,0.9000000000000001,81.14285714285714,3.3000000000000007,0,0
2015-08-17,0.0,28.4,23.0,24.7,78,17.9,1012.1,0.09999999999998224,0.6999999999999927,0.7000000000000001,80.85714285714286,5.399999999999999,0,0
2015-08-18,0.0,27.8,22.4,24.7,80,15.4,1010.7,0.09999999999998224,0.4999999999999927,0.7000000000000001,80.71428571428571,5.400000000000002,0,0
2015-08-19,1.3,27.8,22.6,24.8,80,18.0,1010.1,1.2999999999999823,1.7999999999999927,2.0,80.57142857142857,5.199999999999999,0,0
2015-08-20,0.0,29.0,22.3,24.8,80,18.9,1009.8,1.2999999999999823,1.3999999999999928,2.0,80.28571428571429,6.699999999999999,0,0
2015-08-21,0.0,25.9,23.1,24.2,82,15.7,1010.4,1.2999999999999823,1.3999999999999928,2.0,80.71428571428571,2.799999999999997,0,0
2015-08-22,0.0,27.9,23.1,24.7,79,14.7,1010.4,0.0,1.3999999999999928,2.0,80.42857142857143,4.799999999999997,0,0
2015-08-23,0.0,27.5,22.6,24.8,80,15.3,1009.8,0.0,1.2999999999999927,2.0,79.85714285714286,4.899999999999999,0,0
2015-08-24,0.0,27.5,23.0,24.7,81,17.6,1010.6,0.0,1.2999999999999927,2.0,80.28571428571429,4.5,0,0
2015-08-25,0.0,28.2,23.2,24.9,79,18.5,1011.1,0.0,1.2999999999999927,2.0,80.14285714285714,5.0,0,0
2015-08-26,0.9,26.9,23.0,24.6,81,14.3,1011.1,0.8999999999999823,0.8999999999999927,2.7,80.28571428571429,3.8999999999999986,0,0
2015-08-27,1.3,27.5,22.9,24.7,79,20.4,1010.5,2.1999999999999824,2.1999999999999926,4.0,80.14285714285714,4.600000000000001,0,0
2015-08-28,0.0,27.1,22.2,24.4,80,17.1,1010.3,2.1999999999999824,2.199999999999993,3.6000000000000005,79.85714285714286,4.900000000000002,0,0
2015-08-29,0.3,27.2,23.6,24.9,80,17.1,1012.1,1.5999999999999823,2.499999999999993,3.9000000000000004,80.0,3.599999999999998,0,0
2015-08-30,0.2,27.2,22.8,24.7,81,18.2,1012.5,0.499999999999982,2.699999999999993,4.1000000000000005,80.14285714285714,4.399999999999999,0,0
2015-08-31,0.7,28.2,23.4,25.0,78,17.1,1012.3,1.199999999999982,3.399999999999993,4.7,79.71428571428571,4.800000000000001,0,0
2015-09-01,0.2,27.5,23.0,24.7,80,17.6,1012.1,1.0999999999999819,3.599999999999993,4.9,79.85714285714286,4.5,0,0
2015-09-02,1.0,27.2,23.4,24.7,79,17.2,1012.0,1.899999999999982,3.699999999999993,5.9,79.57142857142857,3.8000000000000007,0,0
2015-09-03,0.3,27.2,22.9,24.7,81,16.3,1011.9,1.499999999999982,2.6999999999999926,4.9,79.85714285714286,4.300000000000001,0,0
2015-09-04,0.3,27.1,22.9,24.7,81,13.9,1011.3,1.5999999999999819,2.9999999999999925,5.2,80.0,4.200000000000003,0,0
2015-09-05,0.0,28.8,23.7,25.4,79,18.2,1011.3,0.599999999999982,2.6999999999999926,5.2,79.85714285714286,5.100000000000001,0,0
2015-09-06,0.3,28.7,23.4,25.0,79,17.9,1012.2,0.599999999999982,2.7999999999999927,5.5,79.57142857142857,5.300000000000001,0,0
2015-09-07,0.0,27.3,23.0,24.7,79,14.7,1011.6,0.299999999999982,2.0999999999999925,5.5,79.71428571428571,4.300000000000001,0,0
2015-09-08,0.5,27.6,23.2,25.1,80,17.9,1010.3,0.7999999999999821,2.399999999999993,6.0,79.71428571428571,4.400000000000002,0,0
2015-09-09,0.3,28.7,23.4,25.3,78,16.9,1010.1,0.7999999999999821,1.6999999999999926,6.3,79.57142857142857,5.300000000000001,0,0
2015-09-10,0.6,27.3,23.3,25.0,82,18.7,1009.9,1.3999999999999821,1.9999999999999925,6.0,79.71428571428571,4.0,0,0
2015-09-11,1.2,28.6,23.4,25.4,81,19.1,1010.3,2.099999999999982,2.899999999999993,5.8999999999999995,79.71428571428571,5.200000000000003,0,0
2015-09-12,0.1,29.0,23.9,25.7,79,19.6,1009.3,1.899999999999982,2.999999999999993,6.000000000000001,79.71428571428571,5.100000000000001,0,0
2015-09-13,1.6,29.9,23.8,25.8,75,18.5,1009.8,2.899999999999982,4.299999999999993,7.3,79.14285714285714,6.099999999999998,0,0
2015-09-14,0.5,28.6,24.0,25.5,80,17.2,1011.1,2.1999999999999824,4.799999999999993,7.6,79.28571428571429,4.600000000000001,0,0
2015-09-15,0.7,27.2,23.7,25.1,78,16.6,1011.6,2.799999999999982,4.999999999999993,7.6000000000000005,79.0,3.5,0,0
2015-09-16,0.7,27.4,23.8,25.3,80,20.9,1010.8,1.899999999999982,5.399999999999993,8.1,79.28571428571429,3.599999999999998,0,0
2015-09-17,5.4,27.1,23.5,24.8,85,16.8,1010.1,6.799999999999982,10.199999999999994,12.5,79.71428571428571,3.6000000000000014,0,0
2015-09-18,2.7,28.0,23.6,25.3,82,16.8,1010.2,8.799999999999983,11.699999999999992,14.9,79.85714285714286,4.399999999999999,0,0
2015-09-19,1.6,28.3,24.1,25.4,82,15.9,1011.3,9.699999999999983,13.199999999999994,16.200000000000003,80.28571428571429,4.199999999999999,0,0
2015-09-20,0.3,28.6,24.1,25.6,80,15.9,1011.8,4.599999999999983,11.899999999999993,16.5,81.0,4.5,0,0
2015-09-21,0.9,28.9,23.9,25.6,81,16.8,1011.0,2.799999999999982,12.299999999999994,17.1,81.14285714285714,5.0,0,0
2015-09-22,1.9,27.0,23.8,25.1,83,16.8,1010.4,3.099999999999982,13.499999999999995,19.0,81.85714285714286,3.1999999999999993,0,0
2015-09-23,2.2,28.1,23.8,25.4,83,15.5,1010.4,4.999999999999982,14.999999999999993,20.700000000000003,82.28571428571429,4.300000000000001,0,0
2015-09-24,1.5,28.3,23.8,25.5,83,17.4,1010.3,5.599999999999982,11.099999999999994,21.9,82.0,4.5,0,0
2015-09-25,4.2,28.8,24.0,25.4,84,16.8,1010.7,7.899999999999983,12.599999999999994,25.500000000000004,82.28571428571429,4.800000000000001,0,0
2015-09-26,1.6,28.2,23.6,25.4,84,15.5,1009.8,7.299999999999983,12.599999999999993,25.900000000000002,82.57142857142857,4.599999999999998,0,0
2015-09-27,0.8,28.8,23.8,25.6,84,17.1,1008.5,6.599999999999983,13.099999999999994,26.6,83.14285714285714,5.0,0,0
2015-09-28,4.5,28.7,23.9,25.6,84,16.7,1008.7,6.899999999999983,16.699999999999996,29.5,83.57142857142857,4.800000000000001,0,0
2015-09-29,8.3,28.3,24.0,25.3,85,19.4,1009.1,13.599999999999984,23.099999999999994,37.3,83.85714285714286,4.300000000000001,0,0
2015-09-30,4.0,27.8,23.8,25.3,85,17.1,1009.1,16.799999999999983,24.899999999999995,40.60000000000001,84.14285714285714,4.0,0,0
2015-10-01,6.1,26.8,23.8,25.0,86,16.9,1008.6,18.399999999999984,29.499999999999993,46.0,84.57142857142857,3.0,0,0
2015-10-02,2.2,27.9,24.0,25.6,84,16.7,1008.1,12.299999999999983,27.499999999999993,42.800000000000004,84.57142857142857,3.8999999999999986,0,0
2015-10-03,3.0,28.6,24.2,25.7,85,18.2,1009.2,11.299999999999983,28.899999999999995,43.1,84.71428571428571,4.400000000000002,0,0
2015-10-04,8.4,27.2,24.1,25.4,86,13.2,1010.5,13.599999999999982,36.49999999999999,49.9,85.0,3.099999999999998,0,0
2015-10-05,11.8,27.9,24.2,25.5,86,16.2,1010.8,23.19999999999998,43.8,61.400000000000006,85.28571428571429,3.6999999999999993,0,0
2015-10-06,12.0,28.2,24.1,25.2,88,16.1,1010.2,32.19999999999998,47.5,72.5,85.71428571428571,4.099999999999998,0,0
2015-10-07,10.5,28.9,24.0,25.4,87,16.4,1010.0,34.29999999999998,54.0,81.1,86.0,4.899999999999999,0,0
2015-10-08,14.7,26.9,24.1,25.1,87,14.6,1010.5,37.19999999999998,62.599999999999994,93.6,86.14285714285714,2.799999999999997,0,0
2015-10-09,4.8,28.9,23.5,25.3,88,12.6,1010.5,29.999999999999982,65.19999999999999,96.89999999999999,86.71428571428571,5.399999999999999,0,0
2015-10-10,6.4,28.8,24.0,25.6,87,13.8,1010.5,25.89999999999998,68.6,99.10000000000001,87.0,4.800000000000001,0,0
2015-10-11,2.5,28.2,24.4,25.9,86,13.7,1010.4,13.699999999999982,62.699999999999996,100.0,87.0,3.8000000000000007,0,0
2015-10-12,8.3,29.2,24.5,25.9,87,14.0,1010.5,17.19999999999998,59.19999999999999,107.5,87.14285714285714,4.699999999999999,0,0
2015-10-13,8.4,27.9,24.6,25.7,88,15.8,1010.0,19.19999999999998,55.59999999999999,111.4,87.14285714285714,3.299999999999997,0,0
2015-10-14,2.3,28.8,24.3,25.9,87,17.8,1008.9,18.999999999999982,47.4,105.4,87.14285714285714,4.5,0,0
2015-10-15,8.4,27.4,24.3,25.4,89,12.8,1008.9,19.099999999999984,41.099999999999994,109.80000000000001,87.42857142857143,3.099999999999998,0,0
2015-10-16,13.2,27.8,24.0,25.6,88,16.5,1009.3,23.899999999999984,49.5,116.89999999999999,87.42857142857143,3.8000000000000007,0,0
2015-10-17,4.8,28.8,24.4,25.7,86,16.1,1009.6,26.39999999999998,47.89999999999999,119.5,87.28571428571429,4.400000000000002,0,0
2015-10-18,7.4,28.1,24.5,25.9,85,16.6,1010.2,25.399999999999984,52.79999999999999,123.9,87.14285714285714,3.6000000000000014,0,0
2015-10-19,13.6,27.3,24.2,25.5,87,15.5,1010.6,25.799999999999983,58.099999999999994,129.1,87.14285714285714,3.1000000000000014,0,0
2015-10-20,1.4,28.6,24.4,25.9,85,17.7,1009.6,22.39999999999998,51.099999999999994,118.7,86.71428571428571,4.200000000000003,0,0
2015-10-21,14.9,27.6,24.0,25.0,90,22.2,1009.3,29.899999999999984,63.69999999999999,121.60000000000001,87.14285714285714,3.6000000000000014,0,0
2015-10-22,15.6,25.2,23.7,24.5,93,16.7,1009.9,31.899999999999984,70.89999999999999,126.7,87.71428571428571,1.5,0,0
2015-10-23,4.4,28.1,24.0,25.6,88,15.1,1009.9,34.899999999999984,62.099999999999994,116.4,87.71428571428571,4.100000000000001,0,0
2015-10-24,5.0,28.5,24.0,25.7,87,17.5,1010.1,24.999999999999982,62.3,116.60000000000001,87.85714285714286,4.5,0,0
2015-10-25,5.3,28.6,24.4,25.7,87,13.0,1010.1,14.699999999999982,60.199999999999996,115.5,88.14285714285714,4.200000000000003,0,0
2015-10-26,8.3,27.5,24.0,25.5,88,17.6,1009.7,18.59999999999998,54.89999999999999,121.3,88.28571428571429,3.5,0,0
2015-10-27,8.3,29.1,24.3,25.7,87,18.7,1009.7,21.899999999999984,61.8,121.30000000000001,88.57142857142857,4.800000000000001,0,0
2015-10-28,12.6,26.1,24.0,25.2,90,13.9,1009.2,29.19999999999998,59.49999999999999,125.5,88.57142857142857,2.1000000000000014,0,0
2015-10-29,11.7,27.2,23.7,25.2,88,15.9,1009.1,32.59999999999998,55.599999999999994,134.9,87.85714285714286,3.5,0,0
2015-10-30,2.5,27.8,24.1,25.6,87,10.8,1008.3,26.79999999999998,53.69999999999999,129.0,87.71428571428571,3.6999999999999993,0,0
2015-10-31,10.2,27.8,24.3,25.3,89,16.2,1008.4,24.399999999999977,58.89999999999999,126.0,88.0,3.5,0,0
2015-11-01,27.8,26.7,23.8,24.7,91,19.6,1009.3,40.499999999999986,81.39999999999999,149.0,88.57142857142857,2.8999999999999986,0,0
2015-11-02,8.2,27.9,23.8,25.2,87,13.6,1009.6,46.19999999999998,81.3,149.8,88.42857142857143,4.099999999999998,0,0
2015-11-03,1.6,28.4,24.1,25.7,86,16.4,1009.2,37.59999999999999,74.6,137.8,88.28571428571429,4.299999999999997,0,0
2015-11-04,17.1,27.8,24.3,25.5,88,19.3,1009.0,26.899999999999984,79.1,153.5,88.0,3.5,0,0
2015-11-05,12.2,28.4,24.0,25.3,89,14.8,1009.6,30.899999999999984,79.6,150.8,88.14285714285714,4.399999999999999,0,0
2015-11-06,9.6,29.3,24.1,25.9,88,12.1,1009.1,38.899999999999984,86.69999999999999,144.8,88.28571428571429,5.199999999999999,0,0
2015-11-07,25.9,27.7,23.1,24.9,91,14.2,1009.1,47.69999999999998,102.4,166.3,88.57142857142857,4.599999999999998,0,0
2015-11-08,17.2,28.0,22.9,25.0,91,14.2,1010.6,52.69999999999999,91.79999999999998,178.5,88.57142857142857,5.100000000000001,1,0
2015-11-09,14.0,28.8,24.1,25.6,88,18.8,1010.9,57.09999999999998,97.6,187.20000000000002,88.71428571428571,4.699999999999999,1,0
2015-11-10,5.5,28.8,23.7,26.0,87,10.1,1010.1,36.69999999999999,101.49999999999999,184.4,88.85714285714286,5.100000000000001,0,0
2015-11-11,10.8,28.7,24.6,25.8,88,12.3,1008.6,30.299999999999986,95.19999999999999,186.89999999999998,88.85714285714286,4.099999999999998,0,0
2015-11-12,9.1,27.8,24.0,25.7,90,12.3,1007.7,25.399999999999984,92.1,183.4,89.0,3.8000000000000007,0,1
2015-11-13,46.5,27.8,23.8,25.1,91,14.1,1009.1,66.39999999999998,129.0,218.20000000000002,89.42857142857143,4.0,1,0
2015-11-14,125.9,26.1,23.6,24.5,95,11.2,1009.9,181.5,229.0,341.6,90.0,2.5,1,0
2015-11-15,12.5,28.3,23.3,25.5,89,12.4,1009.7,184.89999999999998,224.3,343.90000000000003,89.71428571428571,5.0,1,0
2015-11-16,3.9,29.4,23.9,26.0,88,10.9,1008.5,142.29999999999998,214.20000000000002,320.0,89.71428571428571,5.5,1,0
2015-11-17,8.5,29.2,23.8,25.6,89,14.4,1007.5,24.899999999999984,217.20000000000002,320.3,90.0,5.399999999999999,0,0
2015-11-18,54.9,26.3,23.6,24.6,94,13.2,1007.3,67.29999999999998,261.3,373.6,90.85714285714286,2.6999999999999993,1,0
2015-11-19,9.3,28.2,23.2,25.3,91,12.4,1007.6,72.69999999999999,261.5,365.8,91.0,5.0,1,0
2015-11-20,20.1,28.0,23.7,25.4,92,13.5,1008.0,84.29999999999998,235.1,373.7,91.14285714285714,4.300000000000001,1,0
2015-11-21,11.6,28.4,24.0,25.7,89,13.3,1006.9,40.999999999999986,120.8,375.70000000000005,90.28571428571429,4.399999999999999,0,0
2015-11-22,6.3,28.5,24.0,25.8,88,12.5,1006.3,37.999999999999986,114.6,356.1,90.14285714285714,4.5,0,0
2015-11-23,56.8,27.6,23.7,25.0,93,13.1,1007.5,74.69999999999999,167.5,395.7,90.85714285714286,3.900000000000002,1,0
2015-11-24,7.2,26.9,23.9,25.2,91,15.3,1009.2,70.29999999999998,166.2,388.90000000000003,91.14285714285714,3.0,1,0
2015-11-25,0.3,28.6,23.9,26.1,86,14.5,1008.4,64.29999999999998,111.60000000000001,383.7,90.0,4.700000000000003,1,0
2015-11-26,4.4,28.7,24.6,26.2,87,14.8,1007.0,11.899999999999986,106.7,377.3,89.42857142857143,4.099999999999998,0,0
2015-11-27,3.0,28.6,24.3,26.1,85,15.5,1007.7,7.699999999999986,89.6,371.20000000000005,88.42857142857143,4.300000000000001,0,0
2015-11-28,3.8,28.8,23.8,26.0,87,13.5,1009.0,11.199999999999985,81.8,328.50000000000006,88.14285714285714,5.0,0,0
2015-11-29,6.1,29.6,24.3,26.2,88,14.0,1009.6,12.899999999999984,81.60000000000001,208.7,88.14285714285714,5.300000000000001,0,0
2015-11-30,19.3,27.8,24.3,25.7,91,13.8,1010.3,29.199999999999985,44.1,215.5,87.85714285714286,3.5,0,0
2015-12-01,8.8,28.4,23.9,25.7,89,13.5,1010.3,34.19999999999999,45.7,220.4,87.57142857142857,4.5,0,0
2015-12-02,8.0,29.2,23.7,25.9,88,14.8,1009.8,36.09999999999999,53.400000000000006,219.9,87.85714285714286,5.5,0,0
2015-12-03,27.4,27.2,23.5,25.3,93,12.1,1009.4,44.19999999999999,76.4,192.39999999999998,88.71428571428571,3.6999999999999993,0,0
2015-12-04,8.5,28.1,24.2,25.9,88,12.6,1009.4,43.89999999999999,81.9,191.6,89.14285714285714,3.900000000000002,0,0
2015-12-05,37.2,27.2,23.4,24.9,92,15.6,1009.7,73.1,115.30000000000001,208.70000000000002,89.85714285714286,3.8000000000000007,1,0
2015-12-06,13.1,28.6,24.1,25.9,89,11.9,1009.5,58.79999999999999,122.3,210.2,90.0,4.5,1,0
2015-12-07,13.8,28.2,24.2,25.7,90,12.9,1009.6,64.1,116.80000000000001,217.70000000000002,89.85714285714286,4.0,1,0
2015-12-08,15.4,27.5,24.0,25.4,91,10.4,1009.9,42.3,123.4,176.3,90.14285714285714,3.5,0,0
2015-12-09,6.4,29.3,24.1,26.0,88,14.5,1009.8,35.599999999999994,121.80000000000001,175.5,90.14285714285714,5.199999999999999,0,0
2015-12-10,4.1,28.4,24.2,26.0,89,10.9,1009.7,25.899999999999995,98.5,179.3,89.57142857142857,4.199999999999999,0,0
2015-12-11,6.4,28.6,24.4,25.9,90,12.5,1009.9,16.89999999999999,96.4,181.29999999999998,89.85714285714286,4.200000000000003,0,0
2015-12-12,11.2,26.8,24.1,25.3,90,13.5,1010.1,21.699999999999992,70.4,189.5,89.57142857142857,2.6999999999999993,0,0
2015-12-13,3.4,27.7,23.9,25.4,90,11.6,1009.7,20.999999999999993,60.699999999999996,189.10000000000002,89.71428571428571,3.8000000000000007,0,0
2015-12-14,3.1,28.5,23.1,25.6,87,13.2,1009.2,17.699999999999992,50.0,186.10000000000002,89.28571428571429,5.399999999999999,0,0
2015-12-15,4.0,28.8,23.6,25.7,88,12.4,1009.1,10.499999999999993,38.599999999999994,170.8,88.85714285714286,5.199999999999999,0,0
2015-12-16,85.3,25.3,23.7,24.2,96,14.1,1009.7,92.39999999999999,117.5,247.3,90.0,1.6000000000000014,1,0
2015-12-17,16.0,27.7,23.1,24.8,92,9.7,1009.6,105.3,129.39999999999998,255.3,90.42857142857143,4.599999999999998,1,0
2015-12-18,26.3,26.1,23.3,24.6,93,10.5,1010.2,127.6,149.29999999999998,254.20000000000002,90.85714285714286,2.8000000000000007,1,0
2015-12-19,4.8,28.5,23.0,25.4,86,16.8,1010.4,47.1,142.9,250.50000000000003,90.28571428571429,5.5,0,0
2015-12-20,0.4,28.9,23.8,25.9,84,13.3,1010.3,31.5,139.9,213.70000000000002,89.42857142857143,5.099999999999998,0,0
2015-12-21,14.2,28.2,23.0,25.0,90,11.3,1009.7,19.4,151.0,214.8,89.85714285714286,5.199999999999999,0,0
2015-12-22,8.4,28.0,23.9,25.6,88,13.2,1009.6,23.0,155.4,209.4,89.85714285714286,4.100000000000001,0,0
2015-12-23,4.4,27.8,24.0,25.5,89,12.7,1009.6,27.0,74.49999999999999,198.39999999999998,88.85714285714286,3.8000000000000007,0,0
2015-12-24,3.9,28.1,24.1,25.7,88,9.8,1009.9,16.7,62.399999999999984,195.9,88.28571428571429,4.0,0,0
2015-12-25,2.2,28.2,23.9,25.8,89,10.1,1009.7,10.5,38.29999999999998,194.0,87.71428571428571,4.300000000000001,0,0
2015-12-26,2.9,28.9,24.5,26.1,89,13.0,1008.7,9.0,36.399999999999984,190.5,88.14285714285714,4.399999999999999,0,0
2015-12-27,6.7,28.3,24.4,25.8,89,12.6,1008.2,11.8,42.69999999999999,186.0,88.85714285714286,3.900000000000002,0,0
2015-12-28,14.8,25.9,24.2,25.1,93,8.0,1009.3,24.400000000000002,43.29999999999998,197.39999999999998,89.28571428571429,1.6999999999999993,0,0
2015-12-29,5.5,28.3,23.6,25.5,90,8.5,1010.5,27.0,40.39999999999999,199.8,89.57142857142857,4.699999999999999,0,1
2015-12-30,8.5,28.1,23.8,25.5,90,13.3,1010.4,28.8,44.499999999999986,204.3,89.71428571428571,4.300000000000001,0,0
2015-12-31,7.6,27.6,23.9,25.5,90,9.7,1010.2,21.6,48.19999999999998,126.6,90.0,3.700000000000003,0,0
2016-01-01,3.1,29.4,23.5,26.3,85,10.1,1009.6,19.2,49.09999999999999,113.7,89.42857142857143,5.899999999999999,0,0
2016-01-02,8.4,29.1,24.2,26.2,87,13.7,1009.1,19.1,54.59999999999999,95.8,89.14285714285714,4.900000000000002,0,0
2016-01-03,8.1,27.9,24.7,25.8,89,7.2,1008.6,19.6,55.999999999999986,99.10000000000001,89.14285714285714,3.1999999999999993,0,0
2016-01-04,6.5,29.0,24.4,26.2,89,12.6,1008.1,23.0,47.69999999999999,105.2,88.57142857142857,4.600000000000001,0,0
2016-01-05,8.2,28.1,24.6,26.2,88,9.7,1008.5,22.799999999999997,50.39999999999999,99.19999999999999,88.28571428571429,3.5,0,0
2016-01-06,6.8,29.2,24.2,26.1,90,11.6,1008.5,21.5,48.69999999999999,97.60000000000001,88.28571428571429,5.0,0,0
2016-01-07,5.4,26.6,24.2,25.3,92,8.6,1009.5,20.4,46.499999999999986,98.6,88.57142857142857,2.400000000000002,0,0
2016-01-08,4.5,28.7,24.2,26.1,89,13.0,1009.9,16.7,47.899999999999984,99.19999999999999,89.14285714285714,4.5,0,0
2016-01-09,7.6,27.7,24.5,25.6,90,11.4,1010.0,17.5,47.09999999999999,104.60000000000001,89.57142857142857,3.1999999999999993,0,0
2016-01-10,5.7,29.8,24.3,26.7,88,11.2,1009.2,17.8,44.69999999999999,107.4,89.42857142857143,5.5,0,0
2016-01-11,1.5,29.2,24.7,26.8,87,12.6,1008.4,14.8,39.69999999999999,102.19999999999999,89.14285714285714,4.5,0,0
